NO2 Mean,O3 Mean,SO2 Mean,CO Mean,AirQualityCategory
1.5496254462833672,5.318595332498974,1.0944422852701128,1.234738789555551,Bad
1.9900268713286908,5.675062839834671,1.2887326482705013,1.617314122855233,Bad
1.929829819218084,4.352365827750491,1.1618141655654877,1.2297451378355222,Moderate
2.828345894706848,1.6349399997896574,1.0255495903614458,1.609322601967707,Good
2.89003856461024,6.036357708528338,1.0145997699183833,1.829079237694972,Bad
3.2321523792603117,1.3589285150868189,1.0,2.018867969761064,Good
1.8188297478200544,4.868988147197712,1.0279828993392923,1.2896785478214672,Moderate
3.9528347328687135,1.385337021339251,1.049882568208317,2.003884617264578,Moderate
3.913575749385308,3.3703290809082587,1.0632656976292263,1.8440625901914576,Moderate
1.9567034697958712,6.142843620836532,1.1469102215312863,1.314650402426211,Bad
1.878769779925304,1.5757811596184386,1.053633899727944,1.4994454827722743,Good
3.532203015748694,1.7414259120978512,1.026766258841819,2.3584902267920187,Moderate
1.9647655778685804,5.003113069633899,1.037310523124757,1.4744724294993308,Bad
3.7761693716902496,4.577169420401123,1.1715473455110763,3.14761425738576,Bad
2.5030573771201974,5.618365007414575,1.0729988775748154,1.274695195324981,Bad
1.8384592395617576,3.555661895396653,1.0081616883015934,1.0,Moderate
4.7940981671087535,1.5797566336779445,1.0194663598911775,5.370144078585752,Moderate
2.252314142126452,3.3308583027460217,1.0,1.3645953103038984,Moderate
6.145728128645619,2.096378953125164,1.0048665899727944,2.9528306749314392,Bad
3.0137354242729524,4.131443055015092,1.1796796797512632,1.609322601967707,Moderate
2.437742627798764,4.308919575528749,1.053633899727944,1.7491676248243118,Moderate
3.375167146311933,2.7234626589400834,1.0340661298095608,2.0488346747540365,Moderate
1.5347865236553324,3.117886478129634,1.4477263894286825,1.2397336399437795,Bad
1.2916379879566726,3.993437312663673,1.0304162083171395,1.5543840423699908,Good
1.7148402276145949,6.328271089469201,1.0408083855421686,1.4345172223981009,Bad
1.5858464984512477,5.858881188014681,1.030314798289934,1.094894965367146,Bad
2.2282446217300818,7.641597341270257,1.1002720466381657,1.4644839273910732,Bad
1.7444013335457718,7.23931722810597,1.1189273221919938,1.1148719695836613,Bad
3.530036114589344,2.459282942271489,1.1447810866692576,3.0876808473998154,Moderate
1.1658491079943885,3.153381782232365,1.0152634123591138,1.0,Good
1.636555997285026,3.685811343773335,1.0121664889234356,1.3945620152968707,Good
2.948342762739104,5.578894229252337,1.266573941702293,1.11986681997189,Bad
2.561361575249062,4.407549193862204,1.1772250198212204,1.409545367793357,Moderate
1.8760823890687792,4.656016322581324,1.0874465604352896,1.3596004599156697,Moderate
1.7065338054188504,3.839624328218504,1.2989082378546444,1.6642623602336228,Bad
2.7666532248034565,5.081959971814099,1.0944422852701128,1.314650402426211,Bad
2.7736637759960256,4.332583111597236,1.318305479984454,2.2685901118131016,Moderate
3.218154689237015,3.437344215054216,1.060629624562767,2.018867969761064,Moderate
2.3168110067081256,6.442613295752133,1.1130975608239408,1.5493891919817622,Bad
3.429381920741996,2.6406402827003777,1.041366028760202,2.0423199130885643,Moderate
1.6675425484203226,4.703343394718299,1.0944422852701128,1.6892342148383668,Moderate
1.9432666445069773,7.117024073704027,1.1772250198212204,1.234738789555551,Bad
2.0588235483814312,5.172638642028543,1.1618141655654877,1.2996670499297247,Bad
1.4541654429282402,4.0249571427068975,1.1935483964244074,1.7192009198313394,Good
1.682591795323758,6.040333182587844,1.1177613587252235,1.0249718546047435,Moderate
2.0291456386284965,5.578894229252337,1.0407023863194715,2.0338513222575503,Moderate
2.2226362323735174,3.673979575739091,1.2226465542168674,1.389567164908642,Good
3.024640683130151,2.104329901244176,1.087598647493199,4.221420786744541,Moderate
3.7761693716902496,1.8242482883375577,1.3637776914108044,3.9866819971889895,Bad
2.107196196817686,5.176614116088049,1.0699572483482316,1.2097669349508071,Moderate
2.1357056813718587,1.4259436492327755,1.0610535934706569,1.7741394794290557,Good
5.349332067245549,2.6012641586824143,1.035282798289934,3.0876808473998154,Bad
1.8496760827717504,5.882544724083169,1.2225912320248735,1.1947835824543211,Bad
2.1357056813718587,6.198121641092519,1.026766258841819,1.3695889620239272,Bad
1.9029561041434315,3.950085714586204,1.0936818779634667,1.4395120727863295,Good
2.536707906750175,1.7848721643195944,1.0608323886513795,1.9239730043939176,Good
1.6960286851095163,1.8873826025682825,1.101438010104936,1.254716992440266,Good
1.7627455317700913,5.977198868357119,1.0255495903614458,1.0,Bad
1.468303349135137,3.689786817832841,1.0216231418577535,1.4594890770028446,Good
1.7122697050766924,4.478539802067667,1.083948698017878,1.9489460576668611,Good
2.187328649298707,6.233616945195251,1.2973183054799844,1.1148719695836613,Bad
1.3168758690549398,4.884795389291462,1.0394304516129032,1.3845723145204134,Good
2.354434156215147,6.856725176950664,1.1399144966964632,1.1897887320660925,Bad
1.3418333822828703,2.848500783525972,1.2308589195491644,1.0,Bad
2.037324550522963,4.048620678775386,1.4337349397590362,1.449500574894587,Bad
2.062500966109284,7.105192305669783,1.0377160792848814,1.7841291802055128,Bad
1.3923559047062266,5.701187383654281,1.0582976976292269,1.294672199541496,Moderate
2.9292974835967813,4.226097199289042,1.2810456338904004,1.3695889620239272,Bad
2.0695729828138,6.596426280197301,1.137582597745822,1.1648168774613483,Bad
2.5506121408166926,3.1612380762071037,1.0081616883015934,1.4544954252828155,Good
2.369790537187721,4.26556797745128,1.7520404197434902,1.294672199541496,Bad
1.3196801282300863,3.3978734368919787,1.0012166404974738,1.0,Good
3.17045970935692,1.9465414427395011,1.0620490291488536,3.582131479783861,Moderate
1.773962374980084,2.7984287412050524,1.0377160792848814,1.5194224869887896,Bad
1.6637802528186798,2.2423356435955952,1.1352506708122814,1.094894965367146,Good
1.25261274111051,3.255892220481053,1.0023318989506411,1.9139845022856603,Good
1.5052254177241555,5.977198868357119,1.0011659634667702,1.274695195324981,Bad
1.6288444296713185,4.797997538992249,1.1130975608239408,1.294672199541496,Moderate
3.1445207473406493,2.0017248088512143,1.31146184220754,2.198668199718899,Good
1.722902335687304,6.115299264852813,1.1270890104935871,1.4395120727863295,Bad
2.0880340493567418,2.364628797997539,1.5304584469490865,1.0649282603741737,Bad
1.936740206779958,4.352365827750491,1.1386425340069957,1.354605609527441,Good
2.719916410343586,4.746694992795767,1.1399144966964632,1.7741394794290557,Bad
1.894893996070722,4.482515276127173,1.1235911480761758,1.414539019513386,Moderate
1.7038570565449818,3.374209900823491,1.1119315973571706,1.5194224869887896,Good
2.792475382997969,3.989461838604167,1.0501360373105324,1.9489460576668611,Moderate
1.468303349135137,3.6108452615083664,1.0024333089778468,1.11986681997189,Good
3.3365455208443224,1.828223762397064,1.2725290944422851,2.578246862519284,Good
2.568446491326494,5.409274002713419,1.0445182464049747,1.3446171074191833,Moderate
1.4290443656517304,5.6893556156200376,1.018249719393704,1.389567164908642,Bad
2.013138226304836,5.480264610918881,1.1667314325689857,1.529412187765247,Bad
1.8518960648506515,3.7764900139877793,1.0279828993392923,1.2297451378355222,Moderate
2.701104803341643,2.415836690049746,1.0489700738437622,1.8890126476809168,Good
1.4907370355551222,6.257280481263738,1.0173227578701904,2.1187565868482388,Bad
2.009516146886793,5.685380141560532,1.0194663598911775,1.1498335249648624,Bad
2.1152583048903955,3.5319983593281656,1.0944422852701128,1.0699219120942025,Good
2.3114362249950764,5.855000368099449,1.06645938593082,1.824084387306743,Bad
1.6557181447459706,3.993437312663673,1.745044694908667,1.4295223720098722,Bad
3.851883079481916,2.049051880988189,1.1143649063350174,2.0088794676528066,Moderate
2.54231629610674,1.6744107779518946,1.0343426568208318,2.453385192159165,Good
2.02634137945335,6.383454455580914,1.1289646762534007,1.1698117278495772,Bad
1.894893996070722,4.482515276127173,1.1235911480761758,1.414539019513386,Moderate
1.4795201923451295,3.567493663430897,1.0174893120870578,1.0199782028847149,Good
2.088384589815744,2.411955870134514,1.0851146614846483,1.3645953103038984,Good
3.7144767662837226,4.123586761040354,1.0,2.093784732243495,Bad
2.5452373591036435,5.168757822113311,1.0991061111542946,1.6342956552406505,Bad
2.822036424432281,2.9364344835564715,1.0338126607073457,1.4045505174051285,Moderate
2.41051837226511,2.6722547668878764,1.0021899696851924,1.978912762659834,Good
1.8895192788545376,2.1121861952189143,1.3008161678973962,1.449500574894587,Bad
4.7940981671087535,1.8676945405593008,1.152080985619899,4.316315752111686,Bad
4.488439141263807,3.788321782022023,1.0754321585697628,2.443396690050907,Bad
2.0067119522085117,4.537698642238886,1.2398534349008938,2.138734789732954,Bad
3.4172303244736217,1.252442602778625,1.094124287602021,1.938956356890404,Good
1.301962581542042,4.186721075271079,1.010175589584143,1.0,Good
1.6799044689640985,4.762502234889517,1.005829761368053,1.4944506323840456,Moderate
3.429381920741996,2.6406402827003777,1.041366028760202,2.0423199130885643,Moderate
2.010450899945176,4.9281469873689305,1.125923047026817,1.2297451378355222,Bad
1.4729769854333186,5.874688430108432,1.1923824329576371,1.3945620152968707,Bad
2.2979993997061827,3.342690070780266,1.205207919160513,1.0,Good
1.3493580379830206,5.929871796220144,1.0186552755538285,1.0749167624824312,Moderate
1.518779111331671,5.910183734211162,1.0356145915274,1.389567164908642,Bad
1.81427291534363,6.182314398998769,1.3346288286047416,1.0,Bad
3.163332354342592,1.915021612696276,1.0431403124757093,1.724195770219568,Moderate
2.683061031512545,3.357740079719824,1.0173227578701904,1.6429224702740273,Moderate
2.6957300861254585,1.6625790099176507,1.0256510003886514,1.7491676248243118,Good
3.944422084337004,2.6564475247941277,1.0474492592304705,1.829079237694972,Moderate
3.5630492862035257,2.1437060252621394,1.2469795040808394,3.552164774790888,Moderate
1.8088981981274452,3.957942008560941,1.048334106490478,1.569367394866477,Moderate
1.9281939852416987,4.955785997496924,1.0457902090944422,1.5344058394852758,Moderate
2.27030779989177,5.705068203569513,1.0145997699183833,1.389567164908642,Bad
2.259090956681778,4.967617765531168,1.0571824391760591,1.3695889620239272,Bad
2.533903712071893,5.156926054079068,1.0133831294209097,1.7391791227160542,Bad
1.4622275510009497,4.5298423482641486,1.0069957248348231,1.6143174523559356,Good
2.264855170463171,5.55523069318385,1.0359113781577924,1.892341349271536,Bad
1.378919079417333,6.572762744128813,1.0186552755538285,1.6342956552406505,Bad
1.8076129046100615,2.9640734936844653,1.126531367275554,1.4045505174051285,Good
3.010619645241876,2.849731287401533,1.0083948698017875,2.528301954641596,Moderate
1.9029561041434315,4.261592503391773,1.247182268169452,1.2647054945485237,Moderate
2.7666532248034565,5.156926054079068,1.0145997699183833,1.824084387306743,Bad
2.0231547828649634,5.034632899677124,1.0763170058297706,2.2635964600930727,Bad
1.7981486991982116,4.447019972024441,1.2331908184998055,1.449500574894587,Good
1.6617939428801578,3.894807694330217,1.0597816587640887,1.6193123027441645,Good
2.209316210906381,5.2042531262160425,1.0381584889234357,1.4245287202898431,Moderate
1.4998507005079709,1.8834071285087768,1.0,1.0449500574894588,Good
2.06688565645414,3.0863666480864085,1.7520404197434902,1.0,Bad
2.1455871814975525,5.050440141770873,1.0432463116984063,1.5743622452547057,Bad
1.4541654429282402,5.192421358181798,1.2372463241352507,1.5044391344923034,Moderate
1.3505264631817822,4.770358528864255,1.0186552755538285,1.15982202707312,Moderate
2.0032845888246413,4.364197595784735,1.0186552755538285,1.4120421936533716,Bad
2.8408480314342244,4.5298423482641486,1.1119315973571706,1.6143174523559356,Bad
2.5837563700597044,3.019256859796178,1.0139914496696465,2.134739628623291,Good
1.6422812549602122,4.210384611339567,1.1235911480761758,1.4245287202898431,Good
1.7685876577638997,3.685811343773335,1.4768752522347457,1.0,Bad
1.8196476325598143,5.5710379352776,1.1760590843373495,1.8490562419114869,Bad
2.744486619899704,3.1297182461638777,1.7784333867081228,1.6492790077371366,Bad
2.104508805961162,4.742814172880536,1.0594636610959969,1.569367394866477,Moderate
2.023887725234069,6.501772135923352,1.0804508356004665,1.3596004599156697,Bad
2.518608022648891,5.468432842884638,1.3812670034978625,1.1798002299578347,Bad
1.9788347949146976,3.92244670445821,1.3272782526233968,1.709212417723082,Moderate
1.854583455707176,1.1261739743171757,1.0524679362611735,1.544395540261733,Good
2.048074049452197,4.245879915442298,1.0326467252234746,1.8140958851984847,Moderate
3.54762615097611,1.962348684833251,1.9587184764865917,1.5943392494712207,Bad
2.354434156215147,3.4965030552254346,1.0754321585697628,2.373473579288505,Moderate
2.128695130179289,4.305038755613516,1.2973183054799844,1.1348501724683762,Moderate
2.438560512538524,6.091635728784325,1.0316328488146134,1.589345597751192,Bad
2.023887725234069,4.758526760830012,1.1888845705402251,1.7591561269325693,Moderate
1.0,5.874688430108432,1.0046638258841818,1.0,Moderate
1.8132213584634904,6.115299264852813,1.0609039689078896,2.126748107735765,Bad
2.012320341565076,2.8772756433852527,1.0450159782355228,1.604328950247678,Good
1.1059591254560546,3.505211236498638,1.0427107469879515,1.4794672798875594,Good
2.316322378462055,1.410136407139026,1.097331827438787,1.0249718546047435,Good
3.851883079481916,1.8203674684223257,1.0,2.4633736942674225,Moderate
2.2496267512699277,5.440888486900918,1.4955304998056742,1.5643725444782484,Bad
1.0762235555061843,5.5710379352776,1.0,1.11986681997189,Moderate
2.0319498333067787,5.488215559037893,1.0151574131364167,1.4644839273910732,Bad
1.8196476325598143,4.021076322791666,1.022852710454722,1.5843507473629632,Good
1.7156080627874395,6.162626336989788,1.037310523124757,1.419533869901615,Bad
3.845924149666351,3.9619174826204473,1.3999222790516908,1.6492790077371366,Moderate
2.131382521035814,6.746263790582964,1.1049358725223477,1.4395120727863295,Bad
2.082425660000178,5.791866053868725,1.0778654675476098,1.0,Bad
1.7332275097444552,5.454707991964915,1.0730664562767198,1.2247502874472935,Moderate
1.4138549025646945,6.257280481263738,1.041974349008939,1.1847950803460634,Bad
1.633751802606744,7.60998285708276,1.0510992087057909,1.569367394866477,Bad
2.744102734561713,4.596857482410105,1.0489700738437622,1.4345172223981009,Moderate
1.4318485603300124,4.036788910741142,1.0279828993392923,1.419533869901615,Good
3.108767039453528,3.220396916378322,1.0705655685969686,1.7691458277090266,Moderate
2.67960586998004,4.766477708949024,1.0862805969685192,1.7142060694431107,Moderate
1.7040907931822258,5.993006110450869,1.0852312382432958,1.1847950803460634,Bad
1.5858464984512477,3.5398546533029034,1.1527399828993392,1.1048834674754036,Good
1.3036727159064254,4.521891400145136,1.0093276237854645,1.2397336399437795,Moderate
2.757539559850607,3.729162941850804,1.2518460940536338,1.4794672798875594,Moderate
2.3114362249950764,3.555661895396653,1.2438509879518072,1.3446171074191833,Moderate
1.6281433487533157,5.003113069633899,1.0,1.2497221420520372,Good
2.134069847395474,4.427237255871185,1.1107656338904004,1.0,Bad
3.1020114443666498,2.3369897878695456,1.0915803902059853,2.148723291841211,Moderate
1.0759304172566606,4.758526760830012,1.0136098748542557,1.2397336399437795,Good
1.3305464309810775,3.823817086124754,1.0620490291488536,1.639289306960679,Good
1.4864138752190772,7.180158387934752,1.0571317621453555,1.0199782028847149,Bad
2.0265751160905943,5.129287043951074,1.0326467252234746,1.4794672798875594,Good
2.3114362249950764,5.496071853012631,1.2261950936649826,1.0449500574894588,Bad
2.754852168994083,2.557817906460671,1.6949086575981345,1.7591561269325693,Bad
2.1271594598335994,6.154675388870776,1.018249719393704,1.5094339848805318,Bad
1.8599581729233607,6.292775785366469,1.0921103863194714,1.5743622452547057,Bad
1.6449686458167367,5.034632899677124,1.0279828993392923,1.2297451378355222,Good
1.927142428361559,2.301494483766814,1.072289147298873,1.6293008048524218,Good
1.9352045364342685,3.263843168600065,1.3579479300427515,1.5993340998594494,Bad
2.724590046641768,5.180589590147555,1.0255495903614458,2.0138731193728354,Bad
1.1374063776950578,4.487626599917967,1.0,1.2070423621328463,Good
2.2759162537451987,5.208133946131275,1.0510992087057909,2.2436182572083574,Bad
2.1663182796863105,3.3860416688577346,1.3859308293820445,1.03995520710123,Moderate
1.6926402133349892,4.9123397452751805,1.0617955600466382,1.274695195324981,Bad
4.149129521292018,4.723031456727281,1.1070650073843762,2.2685901118131016,Bad
3.4340555570401783,2.00570028291072,1.0790821080450836,2.912874269162009,Moderate
2.093759307031928,3.63848427163636,1.0454722114263506,1.6792457127301093,Good
2.518363708525856,4.328702291682004,1.15507190983288,1.589345597751192,Good
2.7526321869151813,5.519735389081118,1.0194663598911775,1.3446171074191833,Bad
1.9898866551450904,7.105192305669783,1.041366028760202,1.449500574894587,Bad
1.2230516351793332,3.93825394655196,1.0209871745044694,1.1298553220801475,Good
3.2036428947061384,1.098629618333456,1.122425184609405,2.038846172645779,Good
2.6957300861254585,6.549099208060325,1.1002720466381657,1.4894557819958172,Bad
2.392057305722169,1.8834071285087768,1.1585697722502917,2.937847322434953,Moderate
1.7309644437600131,3.614820735567872,1.1853867081228138,1.0,Good
2.0695729828138,3.677955049798597,1.0443062479595802,1.469478777779302,Good
1.9728276859412897,5.30676356446473,1.0163233486202876,1.3795786628003843,Moderate
2.1394446291085227,2.534154370392184,1.1830548091721729,1.943951207278633,Good
3.106897597833628,4.170913833177329,1.581811124757093,2.128746287624696,Moderate
2.359808873431332,7.629765573236014,1.3381266910221532,1.3695889620239272,Bad
2.1394446291085227,2.9995687977871963,1.6202876113486204,1.0549385595977163,Bad
1.440261208861723,4.182745601211574,1.0218996688690245,1.354605609527441,Moderate
2.4357563178602417,4.652040848521818,1.0364994387874078,1.5743622452547057,Bad
2.9107196132320823,2.904914653513246,1.047804110376992,1.7826596129926575,Moderate
1.722902335687304,6.115299264852813,1.1270890104935871,1.4395120727863295,Bad
2.6043595064691325,1.303650494830832,1.0011659634667702,1.4794672798875594,Good
3.832253587740213,1.2563234226938569,1.0340661298095608,3.062707794126872,Moderate
2.116076189630156,1.8795263085935443,1.0279828993392923,2.1087680847399817,Good
1.86802028099607,5.993006110450869,1.1340847353284105,1.4794672798875594,Bad
1.1370558372360566,2.6682792928283705,1.0279828993392923,1.2846836974332383,Good
1.8062108072709209,6.304607553400713,1.1200932856587642,1.3246389045344684,Bad
1.6503433630329214,5.200277652156537,1.1352506708122814,1.4794672798875594,Moderate
2.182442495831729,5.630196775448819,1.0,1.4295223720098722,Bad
2.709166911414352,2.549961612485933,1.1597357077341623,1.7541624752125404,Good
1.0813221616450948,4.904483451300443,1.0291995398367664,1.2397336399437795,Good
1.1059591254560546,3.505211236498638,1.0427107469879515,1.4794672798875594,Good
1.2794863916882977,4.103898699031372,1.0,1.0,Good
2.0830098725995585,5.5394234510901,1.0466381748931208,1.2996670499297247,Moderate
1.2355537719067096,4.683655332709317,1.0,1.3096555520379822,Good
1.8610331421653437,4.332583111597236,1.2590750003886515,1.3396222570309548,Bad
2.561361575249062,2.1792013293648704,1.2670035071900505,1.4744724294993308,Moderate
3.8911420629653226,1.102510438248688,1.0024333089778468,1.709212417723082,Moderate
1.9394108284516915,5.014944837668143,1.0534219012825496,1.5843507473629632,Bad
2.1271594598335994,6.154675388870776,1.018249719393704,1.5094339848805318,Bad
2.4028068046514024,2.5421053185111955,1.0046638258841818,1.4794672798875594,Good
2.536707906750175,5.156926054079068,1.0304162083171395,1.5344058394852758,Bad
2.4834278853784943,6.312463847375451,1.0364994387874078,1.4944506323840456,Bad
1.2075116316332957,5.5339335107222105,1.0097331799455889,1.2397336399437795,Moderate
1.4256793062390465,4.356246647665724,1.0,1.2597118428284946,Good
3.689519253055792,2.3466445105854885,1.1625673253012048,1.8009285150245733,Moderate
2.6554195457619123,3.145525488257628,1.0769529731830547,1.5144288352687607,Moderate
2.761044835446892,5.259436492327756,1.0462326187329964,1.5593788927582195,Bad
1.9225855958851343,4.87684444117245,1.0,1.4794672798875594,Bad
3.131200725873513,3.1415500141981214,1.0377160792848814,1.884017797292688,Moderate
3.2601944550368605,3.0035442718467023,1.0340661298095608,1.7541624752125404,Moderate
3.797551501230096,4.916315219334686,1.3229693058686358,1.8440625901914576,Bad
1.6664675791783397,3.5990134934741222,1.0174893120870578,1.3196452528144396,Good
2.0067119522085117,4.916315219334686,1.015816410415857,1.6542726594571655,Moderate
1.6674023322367215,6.280944017332225,1.0024333089778468,1.1947835824543211,Moderate
3.015527018177302,5.302788090405224,1.2320248830159346,1.5743622452547057,Bad
2.5506121408166926,5.196302178097031,1.1574038087835212,1.6642623602336228,Bad
2.7498279922369,3.0902474680016403,1.035282798289934,1.6992227169466243,Good
2.0023887918724665,2.90093917945374,1.43677656898562,1.7042175673348532,Moderate
2.604008966010131,2.506610014408464,1.0291995398367664,2.1187565868482388,Moderate
1.2633621755428792,4.107779518946605,1.036144587640886,1.3246389045344684,Good
2.4060316478804857,4.005269080697916,1.0559657986785853,1.6592675098453944,Moderate
3.735253399258876,3.63848427163636,1.077588940536339,2.338513222575504,Moderate
1.959390860652396,3.8435998022780096,1.5122087275553828,1.7691458277090266,Bad
4.398704331087002,4.065942387177518,1.026766258841819,2.817980502463063,Bad
3.5574408968469617,1.5679248656437008,1.0,2.8379575066795786,Moderate
1.4326664450697726,5.164782348053805,1.0746210742324136,1.5244173373770182,Moderate
1.2687369572559284,6.186289873058275,1.0,1.274695195324981,Bad
1.833084522345573,5.373778698610687,1.041974349008939,1.314650402426211,Moderate
1.4010022253783163,3.973749250654691,1.0012166404974738,1.0099885021082575,Moderate
3.759344139123693,1.6744107779518946,1.0072998989506412,3.612098184776834,Moderate
1.1074947958017445,4.202433663220555,1.0034978624174116,1.3196452528144396,Good
3.285031746109211,3.1888770863350966,1.0510992087057909,1.3695889620239272,Moderate
1.4851285817016937,2.755077143127583,1.0279828993392923,1.2397336399437795,Good
2.9287633850611807,1.911708717646688,1.0159902401865526,1.7691458277090266,Good
2.47421405679495,4.853180905103962,1.0279828993392923,1.2896785478214672,Moderate
1.2551832636484126,4.290367363251054,1.0669156191216478,1.2796888470450098,Good
1.66459813755844,5.886520198142675,1.13291877186164,1.1448386745766337,Bad
2.3114362249950764,4.663872616556061,1.1410804601632336,1.4994454827722743,Bad
4.903462404530398,1.8005847522690703,1.0851653385153517,2.5582686596345683,Bad
1.8062108072709209,1.2208281185911256,1.0,1.5094339848805318,Good
1.658989683705011,5.893240642386125,1.0906112864360669,1.4445057245063584,Bad
2.071208816790185,1.7335696181231135,1.058509696074621,1.839067739803229,Good
1.9029561041434315,5.819505063996719,1.130586872910999,1.0,Bad
1.773962374980084,3.457032277063197,1.0474492592304705,1.5044391344923034,Good
1.0483726484362552,2.9562171997097275,1.1772250198212204,1.0,Good
1.168252712646754,3.677955049798597,1.008516539448115,1.2796888470450098,Good
1.7685876577638997,5.1884458841222925,1.1702292949863973,1.4594890770028446,Moderate
1.6557181447459706,5.965367100322875,1.2378546443839875,1.4445057245063584,Bad
2.397432087435217,3.315051060652272,1.059615748153906,1.859045942687944,Good
2.814707258728678,6.336127383443938,1.0508780038865138,1.374583812412156,Bad
2.854284856723118,2.7944532671455464,1.096774184220754,1.8940062994009452,Moderate
1.0644968645816737,4.340534059716248,1.0116595507190052,1.1248616703601186,Good
2.382476296488561,2.573625148554421,1.0048665899727944,1.779134329817284,Good
1.8733950627091192,5.941703564254388,1.179556946754761,1.7042175673348532,Bad
2.0426993322360127,2.7471261950085712,1.4955304998056742,1.4395120727863295,Bad
1.445869598218287,3.378185374882997,1.0216231418577535,1.3596004599156697,Good
1.7651673245382686,4.53372316817938,1.10048404508356,1.8940062994009452,Good
1.7974157568291056,5.55523069318385,1.0750450431403031,1.2097669349508071,Bad
3.437444028814705,4.458851740058686,1.3218033424018656,1.639289306960679,Moderate
2.5855478994671897,4.920290693394192,1.0069957248348231,1.4045505174051285,Moderate
1.7515286885600987,5.511879095106381,1.1119315973571706,1.4295223720098722,Bad
3.5234398267579823,2.155537793296383,1.1877186070734551,1.2996670499297247,Moderate
1.825022414272864,4.829517369035474,1.029148862806063,1.354605609527441,Moderate
1.1800537684561272,4.032908090825909,1.0,1.1897887320660925,Good
3.17887235788863,1.8479118244060453,1.083948698017878,2.35349657507199,Moderate
1.8035234164143965,6.884364187078657,1.271667305091333,1.2996670499297247,Bad
2.803108013608581,2.82209227727354,1.0036499494753206,1.7341842723278256,Good
3.779814863470136,1.5837321077374504,1.0725011457442677,2.103773234351753,Moderate
2.295545745486902,4.159082065143085,1.087598647493199,1.958934559775119,Moderate
1.4326664450697726,2.9917125038124586,1.0209871745044694,1.154828375353091,Good
2.2142235838418074,5.231797482199762,1.0036499494753206,1.374583812412156,Bad
1.518779111331671,3.891684107569176,1.301728662261951,1.2996670499297247,Bad
1.6422812549602122,4.387861131853223,1.1783909832879906,1.899001149789174,Bad
1.3140716743766578,3.823817086124754,1.1058483668869024,1.4245287202898431,Good
2.6152258092201235,2.687967354837353,1.2944287633113098,1.154828375353091,Moderate
2.233502535124509,5.160806873994299,1.1107656338904004,1.374583812412156,Moderate
3.68082617215688,2.715606364965346,1.0109498204430625,1.9489460576668611,Moderate
1.654643175503988,5.551255219124344,1.0025438973960357,1.059933409985945,Bad
2.545120555281886,5.957510806348138,1.1459977271667314,1.7341842723278256,Bad
2.295545745486902,1.654722715942913,1.0076316921881072,1.7691458277090266,Good
1.1205810806316368,3.819936266209522,1.0,1.1997784328425498,Good
1.55897284787346,6.777878274770464,1.1061018359891177,1.449500574894587,Bad
2.0627961682584743,3.7213066478760655,1.0255495903614458,1.9889012647680917,Moderate
3.512573524006991,1.7887529842348264,1.0644823381267003,2.633185422117,Moderate
2.1179456312500555,3.1849016122755907,1.853478429848426,1.469478777779302,Bad
2.1749646003584004,3.149406308172859,1.0948985184609406,2.3984466325614484,Good
2.701104803341643,3.271699462574803,1.08861252390206,1.7691458277090266,Moderate
2.444168901895088,5.673548373526288,1.0705655685969686,1.4644839273910732,Bad
1.2714242836155885,2.4868272982552084,1.0011659634667702,2.123751437236468,Good
2.187817277544778,4.634719140119684,1.1154294597745822,1.839067739803229,Moderate
2.236657270261792,5.922015502245406,1.2287297846871357,1.03995520710123,Bad
1.7963960614000691,5.145094286044824,1.0754321585697628,1.644284157348908,Bad
2.0319498333067787,3.1967333803098343,1.071123211815002,1.3596004599156697,Good
2.8479753864485517,4.060452446809629,1.2299464251846093,2.4334069892744496,Moderate
2.3235878212634518,4.703343394718299,1.0966681849980566,1.709212417723082,Bad
2.267503605213488,4.277399745485523,1.00644823940925,1.6492790077371366,Bad
1.892772371710308,2.715606364965346,1.4404264904780413,1.2996670499297247,Bad
2.072260373670325,2.71163089090584,1.041974349008939,1.4245287202898431,Good
2.0561361575249064,2.0253883449197017,1.096774184220754,1.449500574894587,Good
2.651680598025248,5.4763837910036495,1.0316328488146134,1.3396222570309548,Moderate
4.342620115037038,2.30546995782632,1.0,1.4794672798875594,Bad
2.0265751160905943,4.896627157325705,1.0338126607073457,1.0449500574894588,Moderate
2.6177963317580266,5.432937538781906,1.1061018359891177,2.003884617264578,Bad
1.9394108284516915,4.028932616766404,1.1472143956471046,1.8540510922997155,Good
1.4486738573934337,4.671823564675073,1.0826767353284104,1.3695889620239272,Moderate
1.6246012454473546,2.013556576885458,1.0069957248348231,1.094894965367146,Good
3.5215202710743028,2.5523279660927822,1.073954801399145,2.150721471730143,Moderate
2.354434156215147,4.687536152624549,1.0693489280994948,1.4045505174051285,Bad
3.5556882590488192,2.61697674663189,1.1723157559269335,3.0477244416303857,Moderate
2.7709763851395013,2.222647581586614,1.018249719393704,1.8490562419114869,Good
3.24126604421316,1.6689208375840057,1.413913728721337,1.8740292951844304,Moderate
1.3090474976194746,2.214696633467602,1.0279828993392923,1.449500574894587,Good
1.5916886244450557,2.5933132105634025,1.1788472164788184,1.11986681997189,Moderate
2.723825307318423,5.638053069423556,1.1755290882238632,1.7192009198313394,Bad
2.17438038775902,3.1100301841548963,1.588806849591916,1.5244173373770182,Bad
4.052851568700266,3.4491759830884594,1.096774184220754,2.0238628201492928,Moderate
3.5602450915252435,1.915021612696276,1.1289646762534007,2.2086567018271563,Moderate
